latitude|longitude|Date
8.76112|-79.44792|09-15
9.61209|-79.84612|09-15
8.73917|-79.41464|09-15
9.35307|-79.90973|09-16
9.35287|-79.91267|09-16
9.46523|-79.8689|09-16
8.779160000000001|-79.43024|09-16
9.27061|-79.91217|09-16
8.96024|-79.5762|09-16
9.37434|-79.9321|09-16
9.37308|-79.88919|09-16
8.95395|-79.56708|09-16
9.36968|-79.93091|09-16
9.43479|-79.88903|09-16
8.81614|-79.54827|09-16
8.72027|-79.40202|09-16
9.35096|-79.90767|09-16
8.95585|-79.56527|09-16
8.82455|-79.58953|09-16
9.36368|-79.88563|09-16
8.96109|-79.56795|09-16
9.39966|-79.89653|09-16
9.44934|-79.88089|09-16
9.43276|-79.88178|09-16
9.3668|-79.88412|09-16
9.3565|-79.88246|09-16
8.79723|-79.58967|09-16
9.44944|-79.86524|09-16
8.82873|-79.47451|09-16
9.44312|-79.86188|09-16
8.99633|-79.59097|09-16
8.74045|-79.40652|09-16
9.55878|-79.87031|09-16
9.55998|-79.87223|09-16
9.54641|-79.87186|09-16
9.54437|-79.99421|09-16
8.7518|-79.40592|09-16
9.57553|-79.85631|09-16
8.75345|-79.41284|09-16
9.62187|-79.85273|09-16
8.74001|-79.41265|09-16
8.7464|-79.4068|09-16
9.61833|-79.84699|09-16
9.55762|-79.86997|09-16
8.78055|-79.42117|09-16
9.59766|-79.84938|09-16
9.48011|-79.92788|09-17
8.86864|-79.464|09-17
9.37196|-79.88847|09-17
9.11713|-79.7926|09-17
8.96337|-79.56984|09-17
8.95781|-79.56503|09-17
9.35285|-79.91267|09-17
9.01402|-79.61685|09-17
9.37598|-79.89104|09-17
9.46525|-79.86888|09-17
9.40575|-79.92838|09-17
9.36095|-79.88441|09-17
8.79802|-79.588|09-17
9.35768|-79.883|09-17
9.05771|-79.65872|09-17
9.50268|-79.88805|09-17
8.96077|-79.56753|09-17
9.47626|-79.90938|09-17
8.8646|-79.48817|09-17
8.85716|-79.47545|09-17
9.27046|-79.9123|09-17
9.51949|-79.83737|09-17
8.89394|-79.46036|09-17
8.84035|-79.52192|09-17
9.371410000000001|-79.88662|09-17
9.37256|-79.88486|09-17
8.96059|-79.57626|09-17
8.81096|-79.53042|09-17
8.98866|-79.59438|09-17
9.44467|-79.88433|09-17
9.3507|-79.90631|09-17
9.27634|-79.92233|09-17
9.46058|-79.92468|09-17
8.974|-79.58294|09-17
9.352360000000001|-79.91079|09-17
8.74373|-79.40275|09-17
8.76008|-79.42148|09-17
8.77533|-79.42857|09-17
9.58458|-79.86711|09-17
9.59708|-79.86354|09-17
8.81634|-79.54675|09-17
8.73393|-79.40982|09-17
8.79572|-79.43374|09-17
9.51417|-79.94517|09-17
8.77333|-79.428|09-17
9.59907|-79.88029|09-17
9.56412|-79.8736|09-17
8.72924|-79.40722|09-17
9.35633|-79.88283|09-18
9.36734|-79.92512|09-18
8.95567|-79.5655|09-18
9.43785|-79.86384|09-18
9.36369|-79.8858|09-18
9.47573|-79.88495|09-18
9.56136|-79.80869|09-18
9.36116|-79.88459|09-18
8.95826|-79.57182|09-18
9.35071|-79.90632|09-18
9.37546|-79.89084|09-18
9.35285|-79.91268|09-18
8.86458|-79.48861|09-18
8.98121|-79.5888|09-18
9.01449|-79.61764|09-18
8.96034|-79.57636|09-18
9.46285|-79.8697|09-18
8.85722|-79.47564|09-18
8.95387|-79.56702|09-18
8.72537|-79.40115|09-18
9.37195|-79.88847|09-18
8.95774|-79.56499|09-18
9.35853|-79.8836|09-18
8.79748|-79.58897|09-18
9.36689|-79.8841|09-18
8.95667|-79.57438|09-18
8.868|-79.46864|09-18
8.87849|-79.48938|09-18
9.35263|-79.91062|09-18
9.27065|-79.91212|09-18
8.97342|-79.58258000000001|09-18
9.45013|-79.86582|09-18
8.83417|-79.51774|09-18
8.96341|-79.56999|09-18
9.43395|-79.85647|09-18
9.44233|-79.88567|09-18
8.76285|-79.41686|09-18
9.53638|-79.87978|09-18
8.77696|-79.42606|09-18
8.73142|-79.41076|09-18
8.71467|-79.40145|09-18
9.62569|-79.83716|09-18
9.55043|-79.87231|09-18
8.72967|-79.40485|09-18
9.52039|-79.88602|09-18
9.50965|-79.99908|09-18
9.53248|-79.9995|09-18
8.75445|-79.41891|09-18
9.37598|-79.8911|09-19
8.85716|-79.47553|09-19
9.36103|-79.88465|09-19
9.50218|-80.01791|09-19
9.35229|-79.91084|09-19
8.79747|-79.58877|09-19
9.36703|-79.88408|09-19
8.95715|-79.57469|09-19
9.35987|-79.88405|09-19
9.45652|-79.97216|09-19
8.85454|-79.50785|09-19
8.95554|-79.56546|09-19
9.48147|-79.82596|09-19
9.38223|-79.89675|09-19
8.98462|-79.59148|09-19
8.81165|-79.45686|09-19
9.35093|-79.9076|09-19
8.96339|-79.56998|09-19
9.47096|-79.88389|09-19
9.37281|-79.88897|09-19
9.36902|-79.92312|09-19
9.36927|-79.88632|09-19
9.35583|-79.88217|09-19
8.96576|-79.57584|09-19
9.44342|-79.88415|09-19
8.86445|-79.48884|09-19
8.73628|-79.45737|09-19
8.96119|-79.56807|09-19
8.78903|-79.43175|09-19
9.62123|-79.85767|09-19
8.76199|-79.41838|09-19
8.76121|-79.41647|09-19
9.58659|-79.86152|09-19
8.71482|-79.39849|09-19
9.49645|-79.99085|09-19
9.55199|-79.88606|09-19
9.47107|-79.88393|09-20
9.43321|-79.90259|09-20
9.364|-79.88583|09-20
9.6117|-79.77312|09-20
8.95554|-79.56559|09-20
8.7974|-79.58928|09-20
9.35623|-79.88239|09-20
9.57407|-79.8587|09-20
9.35105|-79.91602|09-20
9.47665|-79.81075|09-20
9.3722|-79.89492|09-20
9.37535|-79.89076|09-20
9.36928|-79.92288|09-20
8.96049|-79.57614|09-20
8.95618|-79.57411|09-20
8.95769|-79.56505|09-20
9.35851|-79.88348|09-20
8.85504|-79.47566|09-20
9.36603|-79.93061|09-20
9.45638|-79.97203|09-20
8.96116|-79.56804|09-20
8.96259|-79.56946|09-20
9.36923|-79.88651|09-20
9.36665|-79.88528|09-20
8.73893|-79.41457|09-20
8.789|-79.44183|09-20
8.7788|-79.42909|09-20
9.50948|-79.88806|09-20
8.75737|-79.41788|09-20
8.74625|-79.40902|09-20
8.756920000000001|-79.44937|09-20
8.7748|-79.41943|09-20
8.74768|-79.41297|09-20
9.5852|-79.85118|09-20
9.58192|-79.86965000000001|09-20
9.52417|-80.01174|09-20
9.5839|-79.87918|09-20
8.7762|-79.43036|09-20
9.37107|-79.88693|09-21
8.9602|-79.56703|09-21
8.79745|-79.58902|09-21
8.96287|-79.56952|09-21
8.95424|-79.57469|09-21
8.80317|-79.57821|09-21
9.43972|-79.89446|09-21
9.36387|-79.88593|09-21
8.86394|-79.48974|09-21
9.37288|-79.88925|09-21
8.97786|-79.58603|09-21
9.21257|-79.92383|09-21
9.3527|-79.91044|09-21
8.87|-79.50783|09-21
9.5318|-79.86353|09-21
8.95629|-79.57407|09-21
9.49136|-79.82678|09-21
9.42464|-79.89629|09-21
9.36067|-79.88448|09-21
9.35829|-79.88329|09-21
9.351|-79.90768|09-21
9.43218|-79.90194|09-21
9.46672|-79.90042|09-21
9.37228|-79.8853|09-21
9.38497|-79.89687|09-21
8.73319|-79.41141|09-21
8.71374|-79.40473|09-21
9.51904|-79.88555|09-21
9.62033|-79.85332|09-21
8.78946|-79.43183|09-21
9.5474|-79.88605|09-21
9.60017|-79.85133|09-21
9.59|-79.87103|09-21
8.74573|-79.41271|09-21
9.59239|-79.86326|09-21
9.59277|-79.86378|09-21
9.59228|-79.85234|09-21
9.60048|-79.85165|09-21
9.5711|-79.85227|09-21
9.60907|-79.85965|09-21
8.95773|-79.56506|09-22
9.3525|-79.91067|09-22
9.36359|-79.88574|09-22
9.01463|-79.61724|09-22
8.96285|-79.56948|09-22
9.3585|-79.88355|09-22
8.87911|-79.49026|09-22
9.4567|-79.83981|09-22
8.96141|-79.5684|09-22
9.37164|-79.88982|09-22
9.37186|-79.88606|09-22
9.36687|-79.88433|09-22
9.45229|-79.8962|09-22
9.52613|-79.91255|09-22
8.8849|-79.48731|09-22
8.73884|-79.46137|09-22
9.42365|-79.90545|09-22
9.4478|-79.85739|09-22
9.36075|-79.88447|09-22
8.79752|-79.5887|09-22
8.71673|-79.40275|09-22
9.37551|-79.89079|09-22
8.95938|-79.57567|09-22
8.73331|-79.40907|09-22
8.71623|-79.40512|09-22
9.54013|-79.88364|09-22
8.74436|-79.41177|09-22
9.37239|-79.88514|09-22
8.77452|-79.43016|09-22
9.52218|-80.01569|09-22
9.544|-79.86683|09-22
8.72906|-79.40835|09-22
9.56702|-79.88523|09-22
9.59396|-79.84979|09-22
9.59935|-79.82453|09-22
9.60202|-79.84678|09-22
9.3051|-79.91712|09-23
9.35085|-79.90752|09-23
9.36683|-79.88433|09-23
9.46164|-79.89859|09-23
9.42888|-79.94471|09-23
8.95566|-79.56544|09-23
9.37483|-79.89672|09-23
8.85164|-79.52604|09-23
8.95797|-79.56504|09-23
8.9771|-79.5855|09-23
9.50135|-79.83621|09-23
9.37166|-79.88632|09-23
9.36114|-79.88457|09-23
8.98967|-79.59511|09-23
9.35645|-79.88253|09-23
9.36329|-79.88559|09-23
8.96165|-79.56835|09-23
8.72405|-79.41186|09-23
9.59436|-80.00128|09-23
9.47667|-79.93693|09-23
9.62266|-79.83578|09-23
9.37531|-79.89068|09-23
9.61706|-79.85402|09-23
8.76158|-79.42088|09-23
9.57611|-79.88205|09-23
8.73729|-79.40489|09-23
9.55287|-79.86953|09-23
8.76005|-79.41112|09-23
9.62403|-79.86698|09-23
9.62259|-79.83932|09-23
8.75926|-79.41926|09-23
9.59967|-79.85233|09-23
9.60169|-79.86662|09-23
9.58827|-79.84918|09-23
8.7157|-79.40612|09-23
8.76009|-79.41402|09-23
9.59316|-79.85631|09-23
8.84401|-79.48252|09-24
9.37233|-79.88517|09-24
8.95385|-79.56726|09-24
9.50431|-79.91219|09-24
8.80945|-79.47507|09-24
9.47096|-79.89133|09-24
9.36357|-79.88578|09-24
8.73525|-79.41142|09-24
9.37145|-79.8868|09-24
9.48282|-79.83112|09-24
8.96332|-79.57017|09-24
9.4925|-79.85052|09-24
8.8512|-79.52722|09-24
8.89209|-79.52448|09-24
9.3754|-79.89092|09-24
9.50933|-79.89187|09-24
9.36684|-79.88413|09-24
8.98813|-79.59429|09-24
9.40821|-79.92713|09-24
9.47654|-79.93696|09-24
8.96051|-79.57644|09-24
8.81528|-79.44078|09-24
8.86461|-79.4775|09-24
8.7932|-79.42291|09-24
9.37289|-79.88919|09-24
8.95562|-79.5654|09-24
9.35952|-79.88389|09-24
9.42668|-79.94165|09-24
9.35762|-79.88348|09-24
9.40588|-79.95148|09-24
8.95712|-79.5746|09-24
8.73563|-79.41338|09-24
8.73973|-79.40453|09-24
9.62046|-79.84935|09-24
8.72706|-79.40723|09-24
9.55643|-79.87181|09-24
8.71508|-79.40848|09-24
8.714|-79.40733|09-24
8.74894|-79.41128|09-24
8.7796|-79.43157|09-24
8.74227|-79.40657|09-24
8.72512|-79.40108|09-24
9.5051|-79.9614|09-24
9.56275|-79.88936|09-24
9.5986|-79.8771|09-24
8.7806|-79.43527|09-24
9.55205|-79.87654|09-24
8.74|-79.4112|09-24
8.73642|-79.41285|09-24
9.49861|-79.85554|09-25
9.5403|-79.81892|09-25
8.9633|-79.57018|09-25
8.86098|-79.47918|09-25
8.87855|-79.48328|09-25
9.47943|-79.93407|09-25
8.80381|-79.43283|09-25
9.36688|-79.88414|09-25
9.36155|-79.88498|09-25
9.35088|-79.90767|09-25
8.86102|-79.46538|09-25
9.35823|-79.88343|09-25
9.37545|-79.92427|09-25
9.49075|-79.85041|09-25
8.95444|-79.57461|09-25
8.95936|-79.57563|09-25
9.48155|-79.83038|09-25
8.95801|-79.56524|09-25
9.36357|-79.88575|09-25
8.872630000000001|-79.47347|09-25
8.95721|-79.57465|09-25
8.95542|-79.56566|09-25
9.52274|-80.01347|09-25
9.35238|-79.91069|09-25
9.4066|-79.92675|09-25
8.87218|-79.45934|09-25
9.51791|-79.90211|09-25
8.84281|-79.47552|09-25
8.88296|-79.47527|09-25
9.37205|-79.89577|09-25
8.90675|-79.53534|09-25
9.391210000000001|-79.89692|09-25
9.36925|-79.88653|09-25
9.4691|-79.89092|09-25
9.16037|-79.81583|09-25
9.54773|-79.87076|09-25
8.7171|-79.40798|09-25
8.73487|-79.41128|09-25
9.60219|-79.8866|09-25
9.49795|-79.98724|09-25
9.56894|-79.86585|09-25
8.722|-79.40685|09-25
9.59792|-79.86326|09-25
8.74143|-79.41978|09-25
9.55248|-79.87618|09-25
9.40799|-79.92677|09-26
9.35099|-79.90756|09-26
9.47053|-79.86698|09-26
9.45757|-79.87067|09-26
8.85263|-79.4826|09-26
8.96248|-79.56935|09-26
9.37303|-79.88925|09-26
8.95538|-79.56565|09-26
8.75713|-79.45784|09-26
8.95764|-79.56485|09-26
9.37479|-79.89046|09-26
8.88151|-79.51544|09-26
9.36336|-79.88574|09-26
8.8668|-79.4794|09-26
8.88208|-79.4857|09-26
9.21064|-79.92927|09-26
9.37145|-79.88647|09-26
9.44013|-79.87035|09-26
8.96071|-79.56785|09-26
8.95559|-79.57034|09-26
9.50747|-79.96224|09-26
9.35806|-79.8833|09-26
8.8749|-79.46147|09-26
9.352360000000001|-79.90772|09-26
9.38419|-79.89706|09-26
8.87549|-79.47998|09-26
9.35989|-79.91945|09-26
9.36078|-79.88453|09-26
8.88607|-79.47765|09-26
8.74064|-79.40311|09-26
8.75833|-79.4175|09-26
8.78133|-79.41578|09-26
9.5802|-79.8795|09-26
9.60604|-79.84651|09-26
8.76408|-79.42348|09-26
9.59637|-79.89417|09-26
9.4924|-80.0187|09-26
8.75526|-79.41086|09-26
9.58955|-79.86775|09-26
9.54898|-79.8653|09-26
8.75001|-79.4156|09-26
9.49235|-79.8996|09-26
9.52267|-80.0141|09-26
8.85654|-79.46812|09-27
9.27013|-79.92311|09-27
8.9806|-79.58819|09-27
9.36458|-79.88632|09-27
8.95727|-79.57454|09-27
8.87833|-79.47219|09-27
8.8865|-79.51201|09-27
8.95926|-79.57558|09-27
9.35248|-79.90772|09-27
9.35242|-79.91077|09-27
9.27695|-79.91327|09-27
9.42505|-79.89689|09-27
9.47984|-79.93474|09-27
8.71642|-79.40421|09-27
9.40678|-79.92667|09-27
9.35836|-79.91854|09-27
9.37481|-79.89041|09-27
8.86067|-79.52583|09-27
9.36929|-79.88644|09-27
9.5098|-79.90066|09-27
8.9625|-79.56938|09-27
8.913920000000001|-79.54224|09-27
8.98465|-79.59134|09-27
8.95349|-79.57587|09-27
8.75016|-79.54722|09-27
8.85399|-79.48088|09-27
9.54725|-79.87328|09-27
8.95783|-79.56509|09-27
9.35803|-79.88314|09-27
9.42967|-79.92363|09-27
9.43825|-79.8704|09-27
8.95555|-79.56565|09-27
8.74309|-79.41696|09-27
8.76152|-79.41242|09-27
8.71702|-79.40743|09-27
9.59403|-79.8657|09-27
9.6216|-79.86192|09-27
9.60198|-79.85723|09-27
9.51869|-79.88188|09-27
8.7603|-79.41886|09-27
8.74893|-79.41347|09-27
9.54032|-79.86738|09-27
9.56921|-79.86351|09-27
8.71639|-79.4068|09-27
8.72568|-79.40355|09-27
9.50943|-79.88273|09-27
9.57898|-79.88034|09-27
9.56802|-79.88314|09-27
8.7909|-79.43487|09-27
8.71484|-79.39968|09-27
9.35228|-79.90785|09-28
8.8559|-79.46693|09-28
9.37188|-79.88833|09-28
9.27134|-79.91243|09-28
9.35822|-79.88348|09-28
8.82363|-79.58115|09-28
9.372160000000001|-79.88542|09-28
8.96248|-79.56937|09-28
8.96031|-79.5761|09-28
8.9575|-79.56483|09-28
9.25402|-79.92436000000001|09-28
8.95433|-79.57477|09-28
9.37476|-79.89046|09-28
9.36232|-79.88637|09-28
9.36702|-79.88405|09-28
8.88394|-79.51692|09-28
9.36239|-79.88507|09-28
9.35235|-79.91082|09-28
8.9604|-79.56727|09-28
9.40698|-79.92658|09-28
9.52064|-79.85863|09-28
9.43313|-79.87097|09-28
8.89038|-79.46801|09-28
9.47683|-79.84072|09-28
9.01457|-79.61763|09-28
8.98777|-79.59393|09-28
8.87957|-79.47633|09-28
9.3662|-79.88879|09-28
8.86598|-79.48134|09-28
8.8688|-79.45954|09-28
9.3711|-79.88703|09-28
9.35075|-79.9065|09-28
9.20132|-79.9154|09-28
8.77523|-79.42656|09-28
9.6046|-79.86299|09-28
9.60589|-79.89021|09-28
9.60913|-79.84043|09-28
9.61167|-79.8505|09-28
8.72662|-79.4075|09-28
8.7775|-79.43353|09-28
9.60935|-79.85544|09-28
8.73525|-79.41063|09-28
8.8214|-79.57968|09-29
9.35217|-79.90783|09-29
8.96355|-79.57021|09-29
8.87492|-79.48063|09-29
8.85561|-79.46587|09-29
8.9575|-79.56483|09-29
8.95336|-79.57565|09-29
8.95956|-79.57579|09-29
8.84073|-79.46625|09-29
8.86635|-79.48118|09-29
9.38382|-79.9188|09-29
9.3603|-79.88436|09-29
9.36682|-79.88416|09-29
8.8533|-79.4945|09-29
9.36331|-79.8856|09-29
9.52305|-79.87176|09-29
9.3523|-79.91082|09-29
8.9568|-79.57437|09-29
9.20106|-79.91555|09-29
9.37198|-79.8885|09-29
9.36925|-79.93933|09-29
8.74432|-79.41339|09-29
9.37136|-79.88667|09-29
8.740310000000001|-79.40735|09-29
8.77337|-79.4117|09-29
8.765|-79.42696|09-29
8.76442|-79.41968|09-29
9.47519|-79.94438|09-29
9.51617|-79.97733|09-29
9.62293|-79.86175|09-29
8.75117|-79.40965|09-29
9.59841|-79.88179|09-29
9.60748|-79.8434|09-29
8.71604|-79.40487|09-29
9.61187|-79.84881|09-29
9.60016|-79.85891|09-29
9.35235|-79.91084|09-30
9.34588|-79.91885|09-30
9.55833|-79.9395|09-30
8.95682|-79.57427|09-30
9.37125|-79.88684|09-30
8.95785|-79.56484|09-30
9.37495|-79.89047|09-30
9.35076|-79.9065|09-30
9.363620000000001|-79.88573|09-30
9.35217|-79.90783|09-30
9.24079|-79.92435|09-30
8.9603|-79.57612|09-30
9.36102|-79.88461|09-30
8.87981|-79.4754|09-30
8.82879|-79.49571|09-30
9.52685|-79.8383|09-30
9.35946|-79.92446|09-30
8.96237|-79.5692|09-30
8.84029|-79.46709|09-30
9.50962|-79.92792|09-30
9.37298|-79.88925|09-30
9.4657|-79.93512|09-30
8.95547|-79.56559|09-30
9.52596|-79.86689|09-30
8.96092|-79.56802|09-30
8.74332|-79.40728|09-30
8.73192|-79.40267|09-30
9.51995|-79.97736|09-30
8.7556|-79.41791|09-30
9.58771|-79.8642|09-30
9.56122|-79.87968|09-30
8.73898|-79.4079|09-30
9.6068|-79.85695|09-30
9.59854|-79.84921|09-30
9.60335|-79.85034|09-30
9.58816|-79.86083|09-30
8.73338|-79.40254|09-30
9.37297|-79.88922|10-01
8.95985|-79.56706|10-01
8.84005|-79.45032|10-01
9.26697|-79.92353|10-01
8.98125|-79.58887|10-01
9.37248|-79.88506|10-01
9.35214|-79.9078|10-01
9.44766|-79.94688|10-01
8.95582|-79.56524|10-01
8.96523|-79.57551|10-01
9.47952|-79.83354|10-01
9.36997|-79.9237|10-01
8.83991|-79.46591|10-01
9.50547|-79.93964|10-01
9.35233|-79.91093|10-01
8.96336|-79.56981999999999|10-01
8.85267|-79.47557|10-01
8.86447|-79.47541|10-01
9.35685|-79.8827|10-01
9.35071|-79.90651|10-01
9.36697|-79.88412|10-01
9.37149|-79.8865|10-01
9.44267|-79.8636|10-01
9.3636|-79.88565|10-01
9.20401|-79.91186|10-01
9.31479|-79.91851|10-01
8.95475|-79.56633|10-01
8.95783|-79.56489|10-01
8.86208|-79.50085|10-01
9.44484|-79.87884|10-01
9.57873|-79.86339|10-01
9.57828|-79.87475|10-01
9.5694|-79.87231|10-01
8.7724|-79.42437|10-01
9.59071|-79.85097|10-01
8.72338|-79.41185|10-01
9.60078|-79.86621|10-01
9.614090000000001|-79.87988|10-01
8.71463|-79.40358|10-01
8.7515|-79.41471|10-01
9.60782|-79.85479|10-01
8.72783|-79.4015|10-01
8.721070000000001|-79.40425|10-01
9.59882|-79.88879|10-01
9.60636|-79.88862|10-01
9.51474|-79.80619|10-02
9.37553|-79.89087|10-02
9.44909|-79.83996|10-02
9.35636|-79.88263|10-02
8.88087|-79.4743|10-02
9.47349|-79.84693|10-02
9.35215|-79.90784|10-02
8.87467|-79.481|10-02
9.45222|-79.97069|10-02
9.3864|-79.91905|10-02
9.37047|-79.92348|10-02
9.36364|-79.88561|10-02
8.86625|-79.48566|10-02
8.96035|-79.57629|10-02
9.31033|-79.91931|10-02
9.4523|-79.88973|10-02
9.35304|-79.91388|10-02
9.20607|-79.9191|10-02
9.3527|-79.91041|10-02
8.957650000000001|-79.56502|10-02
8.96093|-79.56794|10-02
8.9634|-79.56988|10-02
8.99233|-79.58699|10-02
8.95383|-79.56709|10-02
9.35095|-79.90745|10-02
9.01452|-79.6177|10-02
8.95552|-79.56553|10-02
8.948550000000001|-79.56879|10-02
9.44567|-79.85765|10-02
8.98798|-79.59405|10-02
8.72637|-79.40657|10-02
8.78368|-79.43279|10-02
9.49963|-79.86326|10-02
8.72435|-79.40397|10-02
8.748|-79.421|10-02
8.77803|-79.42953|10-02
8.74573|-79.40725|10-02
8.74795|-79.41622|10-02
8.72075|-79.40365|10-02
9.53218|-79.88396|10-02
8.71442|-79.40559|10-02
9.62383|-79.83633|10-02
9.62369|-79.84886|10-02
9.60932|-79.84497|10-02
8.71388|-79.40083|10-02
9.51365|-79.87537|10-02
8.76064|-79.41846|10-02
9.58933|-79.85967|10-02
8.76135|-79.41886|10-02
9.56263|-79.86905|10-02
8.72451|-79.40525|10-02
9.54933|-79.87035|10-02
9.35224|-79.90789|10-03
9.43148|-79.88127|10-03
9.42125|-79.96791|10-03
9.35882|-79.88361|10-03
9.45824|-79.82565|10-03
9.444|-79.87217|10-03
8.86065|-79.46606|10-03
8.96267|-79.56933|10-03
8.956150000000001|-79.57409|10-03
8.95769|-79.56501|10-03
8.95552|-79.56553|10-03
9.3525|-79.91079|10-03
9.36644|-79.88921|10-03
8.86781|-79.50561|10-03
8.86116|-79.51838|10-03
9.4449|-79.85768|10-03
8.96013|-79.56733|10-03
8.87183|-79.47888|10-03
9.43945|-79.89924|10-03
8.84895|-79.47285|10-03
9.47015|-79.8339|10-03
9.37415|-79.89631|10-03
8.95431|-79.57458|10-03
9.35309|-79.91395|10-03
8.99872|-79.59392|10-03
9.46067|-79.85626|10-03
8.880510000000001|-79.47494|10-03
8.87927|-79.45949|10-03
8.86735|-79.47363|10-03
9.36397|-79.88584|10-03
9.36949|-79.88553|10-03
9.37129|-79.88665|10-03
9.50775|-79.86941|10-03
9.01393|-79.61696|10-03
9.40586|-79.89678|10-03
9.36128|-79.88478|10-03
9.57758|-79.86239|10-03
9.5917|-79.88035|10-03
8.73408|-79.40952|10-03
8.76956|-79.42681|10-03
8.71718|-79.4035|10-03
9.56822|-79.8643|10-03
9.61221|-79.85521|10-03
8.77867|-79.44117|10-03
8.75831|-79.41881|10-03
8.72112|-79.40385|10-03
8.73477|-79.41007|10-03
9.51398|-79.95118|10-03
9.624130000000001|-79.83792|10-03
9.56747|-79.87105|10-03
9.35878|-79.88355|10-04
8.95554|-79.56558|10-04
9.53447|-79.8619|10-04
8.8614|-79.51388|10-04
9.5785|-79.85392|10-04
8.87273|-79.49161|10-04
8.86554|-79.51971|10-04
8.86357|-79.46937|10-04
9.26735|-79.91172|10-04
9.4501|-79.85992|10-04
8.84567|-79.44841|10-04
9.35617|-79.88245|10-04
8.83259|-79.49272|10-04
9.45709|-79.84265|10-04
9.48734|-79.96417|10-04
8.95815|-79.56532|10-04
8.95394|-79.56705|10-04
8.843350000000001|-79.57826|10-04
9.35308|-79.91391|10-04
8.95939|-79.57567|10-04
9.3754|-79.8907|10-04
8.95414|-79.57481|10-04
9.36687|-79.88425|10-04
9.35093|-79.90762|10-04
9.42839|-79.96967|10-04
9.3636|-79.88578|10-04
8.75807|-79.42132|10-04
9.36094|-79.8847|10-04
9.46787|-79.85677|10-04
8.87309|-79.47532|10-04
9.46295|-79.82791|10-04
9.35271|-79.91057|10-04
8.95616|-79.57405|10-04
9.37302|-79.88901|10-04
9.55456|-79.85264|10-04
8.77792|-79.42672|10-04
8.72892|-79.41521|10-04
9.52307|-79.97672|10-04
8.74146|-79.41311|10-04
9.60571|-79.8628|10-04
9.56886|-79.86174|10-04
9.60796|-79.85654|10-04
9.52082|-79.87975|10-04
9.56367|-79.87533|10-04
9.50857|-79.85921|10-04
9.59154|-79.85366|10-04
8.75989|-79.4226|10-04
8.72177|-79.41072|10-04
9.61328|-79.89473|10-04
9.52662|-79.99782|10-04
8.74102|-79.41412|10-04
8.71677|-79.40879|10-04
9.45344|-79.85561|10-05
8.9555|-79.56558|10-05
9.52198|-79.8513|10-05
9.35738|-79.88289|10-05
9.36662|-79.88524|10-05
8.87217|-79.47615|10-05
9.46117|-79.86618|10-05
9.37113|-79.88685|10-05
9.37237|-79.88546|10-05
9.54001|-79.85974|10-05
9.4943|-79.84934|10-05
8.88243|-79.47502|10-05
9.37537|-79.89075|10-05
9.37296|-79.88911|10-05
8.95428|-79.5747|10-05
9.453|-79.88422|10-05
9.32287|-79.91873|10-05
9.44104|-79.88606|10-05
9.18279|-79.86804|10-05
9.42782|-79.8764|10-05
8.74133|-79.4123|10-05
8.87134|-79.49762|10-05
8.9561|-79.57414|10-05
9.46763|-79.85691|10-05
8.97844|-79.58642|10-05
9.359|-79.8837|10-05
9.51324|-79.92881|10-05
8.95441|-79.57147|10-05
8.96008|-79.56703|10-05
9.41919|-79.91858|10-05
8.9628|-79.56933|10-05
9.43315|-79.89605|10-05
9.35596|-79.8823|10-05
8.88112|-79.4875|10-05
8.86379|-79.52122|10-05
9.36156|-79.88471|10-05
8.8937|-79.50937|10-05
8.94139|-79.56313|10-05
8.73929|-79.40425|10-05
8.74775|-79.41734|10-05
9.61562|-79.86194|10-05
8.73145|-79.41078|10-05
8.77951|-79.43605|10-05
9.60595|-79.86542|10-05
9.60606|-79.84928|10-05
9.58539|-79.87506|10-05
8.7599|-79.41828|10-05
9.58299|-79.84443|10-05
8.71972|-79.40713|10-05
9.52652|-79.89193|10-05
8.7766|-79.42966|10-05
9.59084|-79.85568|10-05
8.72325|-79.40735|10-05
8.876290000000001|-79.49288|10-06
9.35893|-79.88358|10-06
8.95755|-79.57223|10-06
9.51252|-79.92771|10-06
8.95656|-79.57423|10-06
9.35078|-79.90648|10-06
9.36694|-79.88434|10-06
9.35229|-79.90784|10-06
9.44328|-79.91283|10-06
8.82471|-79.51531|10-06
9.4748|-79.83925|10-06
9.58405|-79.80265|10-06
8.88502|-79.46357|10-06
8.87155|-79.47659|10-06
8.95968|-79.57037|10-06
8.96042|-79.57633|10-06
8.95384|-79.56734|10-06
8.9555|-79.5655|10-06
8.86438|-79.52113|10-06
8.82284|-79.54977|10-06
8.7178|-79.40453|10-06
9.52431|-79.81081|10-06
8.8625|-79.46947|10-06
9.3695|-79.88557|10-06
9.37544|-79.89081|10-06
8.95799|-79.56518|10-06
9.36335|-79.88566|10-06
8.96323|-79.57012|10-06
8.88065|-79.48356|10-06
9.4529|-79.85638|10-06
9.46916|-79.85576|10-06
9.37183|-79.88846|10-06
9.36967|-79.89283|10-06
9.37313|-79.88426|10-06
9.36098|-79.89198|10-06
8.72913|-79.4649|10-06
9.37136|-79.88672|10-06
9.36148|-79.88477|10-06
8.72104|-79.40501|10-06
9.58023|-79.88193|10-06
9.62568|-79.8436|10-06
8.7554|-79.41963|10-06
9.58973|-79.86499|10-06
8.82883|-79.46505|10-06
8.71911|-79.40753|10-06
9.6145|-79.85194|10-06
